date,symbol,open,high,low,close,volume
2024-03-04,BTC,63149.43,68562.03,62363.97,68338.64,5220774005.79
2024-03-05,BTC,68338.64,69244.55,59268.68,63804.11,8263897912.84
2024-03-06,BTC,63804.11,67645.97,62851.27,66115.57,4498440968.53
2024-03-07,BTC,66115.57,68065.89,65610.94,66928.15,2804368120.13
2024-03-08,BTC,66928.15,70151.23,66173.73,68269.39,4046244830.74
2024-03-09,BTC,68269.39,68663.92,68026.81,68446.32,1158711168.05
2024-03-10,BTC,68446.32,69976.84,68218.19,69023.53,1919585405.6
2024-03-11,BTC,69023.53,72872.77,67170.42,72095.86,4476609937.75
2024-03-12,BTC,72095.86,72996.99,68636.43,71449.5,4173072731.62
2024-03-13,BTC,71449.5,73672.14,71329.7,73118.09,3008299520.61
2024-03-14,BTC,73118.09,73802.64,68493.91,71366.96,4325873413.25
2024-03-15,BTC,71366.96,72394.97,65579.78,69497.39,5016358153.02
2024-03-16,BTC,69497.39,70043.23,64783.87,65260.55,2295869354.32
2024-03-17,BTC,65260.55,68873.88,64529.3,68364.45,1962751757.05
2024-03-18,BTC,68364.45,68925.18,66584.49,67609.44,2602930945.01
2024-03-19,BTC,67609.44,68116.53,61529.15,61924.02,4863914201.82
2024-03-20,BTC,61924.02,68139.33,60782.8,67857.3,4466872469.25
2024-03-21,BTC,67857.3,68229.38,64548.09,65493.22,2542747734.72
2024-03-22,BTC,65493.22,66643.64,62321.3,63816.99,2395884490.04
2024-03-23,BTC,63816.99,66005.71,63025.99,64004.42,1250716141.79
2024-03-24,BTC,64004.42,67623.78,63802.82,67208.33,1253420264.9
2024-03-25,BTC,67208.33,71202.65,66400.46,69892.26,3184570068.52
2024-03-26,BTC,69892.26,71558.85,69294.69,69990.22,2319265484.04
2024-03-27,BTC,69990.22,71762.06,68384.71,69434.46,2817965870.72
2024-03-28,BTC,69434.46,71593.93,68864.89,70789.57,2214217706.88
2024-03-29,BTC,70789.57,70925.04,69059.03,69903.72,1216001428.98
2024-03-30,BTC,69903.72,70356.07,69586.01,69629.99,515940317.66
2024-03-31,BTC,69629.99,71389.78,69601.39,71312.91,745658086.55
2024-04-01,BTC,71312.91,71325.61,68074.92,69686.37,2005923775.26
2024-04-02,BTC,69686.37,69703.1,64571.71,65466.81,3234216304.99
2024-04-03,BTC,65466.81,66925.93,64514.87,65986.11,1835055534.78
2024-04-04,BTC,65986.11,69343.32,65081.42,68523.79,2475521298.64
2024-04-05,BTC,68523.79,68772.34,65994.65,67860.53,2219856764.99
2024-04-06,BTC,67860.53,69672.09,67483.82,68913.79,772361130.33
2024-04-07,BTC,68913.79,70303.08,68877.35,69357.32,951477284.85
2024-04-08,BTC,69357.32,72750.51,69064.41,71629.36,2607488940.79
2024-04-09,BTC,71629.36,71748.92,68213.24,69129.48,2411758700.3
2024-04-10,BTC,69129.48,71150.5,67480.7,70628.54,2563902180.98
2024-04-11,BTC,70628.54,71297.81,69558.05,70026.43,1758820969.32
2024-04-12,BTC,70026.43,71246.69,65257.57,67158.3,3367653179.18
2024-04-13,BTC,67158.3,68422.6,61079.47,64021.36,3689543158.77
2024-04-14,BTC,64021.36,65874.88,62229.8,65765.64,2627998512.52
2024-04-15,BTC,65765.64,66902.94,62328.07,63447.27,2658417494.41
2024-04-16,BTC,63447.27,64385.46,61667.72,63824.7,2234500815.41
2024-04-17,BTC,63824.7,64503.77,59682.79,61283.74,2562816108.8
2024-04-18,BTC,61283.74,64181.25,60829.27,63511.2,1972785716.37
2024-04-19,BTC,63511.2,65491.94,59607.49,63848.26,2923364930.21
2024-04-20,BTC,63848.26,65453.07,63140.68,64979.21,866105478.99
2024-04-21,BTC,64979.21,65724.22,64271.77,64955.82,854324202.42
2024-04-22,BTC,64955.82,67257.68,64536.42,66854.24,1510230897.53
2024-04-23,BTC,66854.24,67211.15,65835.93,66415.06,1169300050.32
2024-04-24,BTC,66415.06,67067.52,63556.97,64263.95,1878460968.73
2024-04-25,BTC,64263.95,65279.7,62759.65,64488.49,1713069016.97
2024-04-26,BTC,64488.49,64795.15,63307.56,63750.63,1275865834.83
2024-04-27,BTC,63750.63,63904.85,62408.97,63434.44,799665556.56
2024-04-28,BTC,63434.44,64335.08,62769.01,63111.34,642628554.25
2024-04-29,BTC,63111.34,64192.54,61768.51,63847.54,1370557060.16
2024-04-30,BTC,63847.54,64721.13,59097.29,60633.97,2518380270.05
2024-05-01,BTC,60633.97,60788.52,56516.09,58277.44,3014503800.73
2024-05-02,BTC,58277.44,59628.08,56936.28,59083.85,1724718703.27
2024-05-03,BTC,59083.85,63355.83,58835.76,62917.45,2147038663.01
2024-05-04,BTC,62917.45,64539.14,62587.84,63904.51,1029192793.92
2024-05-05,BTC,63904.51,64634.43,62923.47,64037.5,803966989.59
2024-05-06,BTC,64037.5,65517.33,62715.9,63168.44,1537928462.74
2024-05-07,BTC,63168.44,64403.15,62274.09,62323.36,1326416673.48
2024-05-08,BTC,62323.36,63004.6,60867.52,61179.81,1155791451.43
2024-05-09,BTC,61179.81,63429.98,60623.94,63077.18,1140626858.17
2024-05-10,BTC,63077.18,63469.13,60181.24,60790.82,1565941805.66
2024-05-11,BTC,60790.82,61489.54,60474.73,60823.19,505608099.69
2024-05-12,BTC,60823.19,61838.51,60600.9,61459.22,502848342.69
2024-05-13,BTC,61459.22,63445.72,60758.38,62932.29,1327733464.12
2024-05-14,BTC,62932.29,63097.07,61094.77,61548.48,1636519845.72
2024-05-15,BTC,61548.48,66467.29,61325.48,66245.16,2625073579.59
2024-05-16,BTC,66245.16,66760.54,64600.05,65250.53,1596664354.59
2024-05-17,BTC,65250.53,67489.24,65120.39,67051.35,1552274385.82
2024-05-18,BTC,67051.35,67397.7,66633.01,66927.56,586174043.35
2024-05-19,BTC,66927.56,67696.21,65878.18,66268.25,650338446.5
2024-05-20,BTC,66268.25,71546.4,66071.74,71430.23,2624709812.32
2024-05-21,BTC,71430.23,71964.79,69158.99,70141.17,2169803609.99
2024-05-22,BTC,70141.17,70643.89,68952.24,69123.56,1603267534.2
2024-05-23,BTC,69123.56,70037.76,66370.0,67946.35,1922285401.83
2024-05-24,BTC,67946.35,69264.17,66613.35,68548.33,1242012319.42
2024-05-25,BTC,68548.33,69599.81,68498.87,69288.95,412212332.66
2024-05-26,BTC,69288.95,69511.53,68156.05,68488.29,379159635.92
2024-05-27,BTC,68488.29,70613.89,68227.32,69386.83,909946343.46
2024-05-28,BTC,69386.83,69533.54,67206.37,68330.84,1514489243.92
2024-05-29,BTC,68330.84,68858.38,67099.33,67576.81,1108570253.28
2024-05-30,BTC,67576.81,69520.94,67107.22,68346.19,1424914242.82
2024-05-31,BTC,68346.19,69012.82,66605.09,67482.25,1349659294.8
2024-06-01,BTC,67482.25,67831.31,67383.55,67721.6,297719480.73
2024-06-02,BTC,67721.6,68409.58,67279.96,67738.74,456585602.02
2024-06-03,BTC,67738.74,70283.97,67584.62,68799.6,1575608100.17
2024-06-04,BTC,68799.6,71090.99,68553.54,70548.51,2084571763.56
2024-06-05,BTC,70548.51,71782.2,70371.34,71117.68,1545204312.75
2024-06-06,BTC,71117.68,71642.27,70113.83,70772.35,1141567996.37
2024-06-07,BTC,70772.35,71943.4,68439.15,69330.51,1992355199.22
2024-06-08,BTC,69330.51,69547.91,69152.66,69303.58,399100009.36
2024-06-09,BTC,69303.58,69837.26,69131.01,69639.42,357128157.69
2024-06-10,BTC,69639.42,70172.0,69166.61,69505.57,843477987.58
2024-06-11,BTC,69505.57,69550.65,66054.78,67319.41,2141818771.53
2024-06-12,BTC,67319.41,70021.47,66896.79,68247.0,2139401386.85
2024-06-13,BTC,68247.0,68428.43,66224.61,66742.54,1550737143.4
2024-06-14,BTC,66742.54,67317.79,65026.62,66006.13,1633598669.38
2024-06-15,BTC,66006.13,66419.48,65832.26,66188.81,406250537.71
2024-06-16,BTC,66188.81,66916.83,66012.05,66631.59,433017008.55
2024-06-17,BTC,66631.59,67264.71,65062.53,66481.73,1917243316.16
2024-06-18,BTC,66481.73,66570.67,64033.69,65158.02,2293594296.72
2024-06-19,BTC,65158.02,65708.56,64656.84,64950.82,878187235.08
2024-06-20,BTC,64950.82,66462.52,64527.9,64847.89,1473091625.51
2024-06-21,BTC,64847.89,65018.39,63350.87,64119.34,1427909531.59
2024-06-22,BTC,64119.34,64500.0,63924.68,64250.18,358155105.44
2024-06-23,BTC,64250.18,64504.84,63154.88,63181.02,416250575.81
2024-06-24,BTC,63181.02,63335.53,58443.98,60270.95,2938115761.51
2024-06-25,BTC,60270.95,62385.37,60232.04,61796.56,1946492862.08
2024-06-26,BTC,61796.56,62471.55,60684.69,60824.43,1436803387.64
2024-06-27,BTC,60824.43,62341.3,60562.27,61630.1,1385461549.94
2024-06-28,BTC,61630.1,62168.03,59907.92,60324.3,1481619028.88
2024-06-29,BTC,60324.3,61129.31,60294.22,60905.3,560710968.57
2024-06-30,BTC,60905.3,62949.76,60637.5,62685.88,778765578.43
2024-07-01,BTC,62685.88,63800.98,62462.2,62841.27,1623104957.15
2024-07-02,BTC,62841.27,63219.74,61453.08,62044.48,1278702453.96
2024-07-03,BTC,62044.48,62198.73,59373.07,60157.2,1653064013.62
2024-07-04,BTC,60157.2,60428.43,56728.63,57041.11,2342236881.51
2024-07-05,BTC,57041.11,57494.97,53528.09,56646.24,3198812323.21
2024-07-06,BTC,56646.24,58495.08,56035.03,58255.65,1072779742.28
2024-07-07,BTC,58255.65,58452.39,55734.13,55866.6,1053256457.42
2024-07-08,BTC,55866.6,58166.93,54305.08,56709.76,2441024283.07
2024-07-09,BTC,56709.76,58289.53,56296.1,58047.2,1692558128.7
2024-07-10,BTC,58047.2,59463.57,57165.19,57725.78,1631984559.89
2024-07-11,BTC,57725.78,59494.11,57072.63,57348.75,1729366992.27
2024-07-12,BTC,57348.75,58543.78,56554.34,57913.68,1567843358.24
2024-07-13,BTC,57913.68,59866.89,57784.15,59231.06,819172857.7
2024-07-14,BTC,59231.06,61424.95,59222.6,60818.77,1207899406.9
2024-07-15,BTC,60818.77,64936.75,60688.12,64765.55,2752990856.54
2024-07-16,BTC,64765.55,65399.48,62434.72,65087.61,2492930912.34
2024-07-17,BTC,65087.61,66131.67,63872.53,64096.64,1830962929.69
2024-07-18,BTC,64096.64,65118.55,63235.08,63981.43,1405605268.54
2024-07-19,BTC,63981.43,67468.45,63305.25,66708.49,2214983951.52
2024-07-20,BTC,66708.49,67626.82,66291.51,67163.86,840850489.36
2024-07-21,BTC,67163.86,68370.58,65840.58,68176.98,1219084237.52
2024-07-22,BTC,68176.98,68490.59,66594.51,67567.71,1805561349.3
2024-07-23,BTC,67567.71,67774.86,65465.88,65939.83,1958486045.34
2024-07-24,BTC,65939.83,67120.99,65112.45,65375.53,1426727978.64
2024-07-25,BTC,65375.53,66154.31,63429.11,65794.0,1902596712.12
2024-07-26,BTC,65794.0,68219.43,65734.24,67925.17,1654021251.63
2024-07-27,BTC,67925.17,69416.52,66675.48,67904.55,1801405015.15
2024-07-28,BTC,67904.55,68306.74,67054.94,68252.75,812380984.29
2024-07-29,BTC,68252.75,70027.05,66436.99,66782.78,2292001706.95
2024-07-30,BTC,66782.78,66989.18,65293.95,66180.04,1614525200.12
2024-07-31,BTC,66180.04,66826.66,64508.96,64617.83,1601329476.94
2024-08-01,BTC,64617.83,65590.04,62238.44,65300.21,2364449721.14
2024-08-02,BTC,65300.21,65548.28,61165.12,61422.3,2601345982.92
2024-08-03,BTC,61422.3,62154.66,59838.49,60679.28,1596127875.28
2024-08-04,BTC,60679.28,61075.03,57174.97,58135.89,1665780997.48
2024-08-05,BTC,58135.89,58275.19,49202.81,54031.82,6220425122.88
2024-08-06,BTC,54031.82,57077.92,53987.77,56057.67,2473716223.17
2024-08-07,BTC,56057.67,57753.96,54580.16,55130.45,2232435439.52
2024-08-08,BTC,55130.45,62717.23,54751.57,61708.53,2834182014.44
2024-08-09,BTC,61708.53,61752.64,59573.13,60868.88,2000603963.46
2024-08-10,BTC,60868.88,61478.08,60270.33,60940.82,725371248.47
2024-08-11,BTC,60940.82,61842.63,58331.17,58725.0,1093722861.0
2024-08-12,BTC,58725.0,60708.39,57677.54,59360.89,1967504137.76
2024-08-13,BTC,59360.89,61603.92,58440.76,60609.73,1727785105.35
2024-08-14,BTC,60609.73,61788.76,58461.76,58698.05,1858459018.71
2024-08-15,BTC,58698.05,59869.57,56132.98,57552.92,2023439063.25
2024-08-16,BTC,57552.92,59851.62,57106.84,58893.67,1708248208.47
2024-08-17,BTC,58893.67,59708.69,58815.46,59497.94,574723583.6
2024-08-18,BTC,59497.94,60280.79,58433.69,58439.22,830090221.14
2024-08-19,BTC,58439.22,59632.55,57828.14,59464.41,1420739617.67
2024-08-20,BTC,59464.41,61442.89,58588.82,59027.55,1877438049.21
2024-08-21,BTC,59027.55,61851.26,58806.66,61170.8,2311932103.1
2024-08-22,BTC,61170.8,61426.96,59756.43,60387.29,1754742660.96
2024-08-23,BTC,60387.29,64982.66,60351.28,64087.8,2623908332.37
2024-08-24,BTC,64087.8,64523.11,63591.53,64180.77,979836005.58
2024-08-25,BTC,64180.77,65058.66,63828.67,64264.62,819671993.67
2024-08-26,BTC,64264.62,64504.12,62816.08,62850.27,1719932426.98
2024-08-27,BTC,62850.27,63220.85,58045.32,59441.73,2403744129.11
2024-08-28,BTC,59441.73,60232.58,57868.47,59043.5,2251640371.44
2024-08-29,BTC,59043.5,61191.57,58735.81,59369.85,2058113286.38
2024-08-30,BTC,59369.85,59926.33,57725.72,59129.05,2063630420.49
2024-08-31,BTC,59129.05,59456.66,58759.04,58989.17,474924657.65
2024-09-01,BTC,58989.17,59085.64,57217.94,57313.44,1298154355.3
2024-09-02,BTC,57313.44,59431.04,57135.27,59147.8,1383666270.94
2024-09-03,BTC,59147.8,59825.44,57411.84,57481.84,1548986994.4
2024-09-04,BTC,57481.84,58532.47,55625.58,57975.52,2458579314.87
2024-09-05,BTC,57975.52,58329.93,55651.61,56167.4,2198240196.62
2024-09-06,BTC,56167.4,57004.28,52552.05,53954.33,3807917186.59
2024-09-07,BTC,53954.33,54852.05,53742.58,54167.82,925092003.79
2024-09-08,BTC,54167.82,55321.44,53631.93,54879.33,1042880564.27
2024-09-09,BTC,54879.33,58005.33,54591.28,57056.31,2385673385.77
2024-09-10,BTC,57056.31,58050.66,56397.36,57642.43,1908344975.36
2024-09-11,BTC,57642.43,58002.86,55554.25,57354.27,3160608627.55
2024-09-12,BTC,57354.27,58573.29,57330.99,58140.61,2373500502.95
2024-09-13,BTC,58140.61,60666.01,57637.58,60548.12,2401277043.91
2024-09-14,BTC,60548.12,60653.12,59433.38,60013.26,903199598.39
2024-09-15,BTC,60013.26,60409.32,58697.69,59139.21,1146142289.52
2024-09-16,BTC,59139.21,59215.73,57486.82,58210.01,1927790314.93
2024-09-17,BTC,58210.01,61356.68,57624.63,60321.59,2440680770.1
2024-09-18,BTC,60321.59,61794.54,59185.2,61775.68,2902628124.61
2024-09-19,BTC,61775.68,63881.87,61582.28,62963.41,2939807292.07
2024-09-20,BTC,62963.41,64131.22,62345.57,63211.47,2188110863.96
2024-09-21,BTC,63211.47,63548.08,62767.25,63363.17,766364347.61
2024-09-22,BTC,63363.17,64015.58,62394.47,63587.45,1190921326.46
2024-09-23,BTC,63587.45,64749.32,62584.5,63341.97,1734107185.41
2024-09-24,BTC,63341.97,64698.02,62710.48,64276.65,2045185242.06
2024-09-25,BTC,64276.65,64823.35,62938.97,63144.83,1526541478.78
2024-09-26,BTC,63144.83,65861.15,62660.36,65183.68,2800234985.9
2024-09-27,BTC,65183.68,66547.69,64839.11,65790.28,2378877920.32
2024-09-28,BTC,65790.28,66267.41,65442.19,65868.67,682765288.62
2024-09-29,BTC,65868.67,66081.97,65440.3,65611.98,758322138.61
2024-09-30,BTC,65611.98,65627.43,62846.03,63314.81,2712227231.34
2024-10-01,BTC,63314.81,64112.99,60156.13,60790.06,4189744833.01
2024-10-02,BTC,60790.06,62383.28,59976.82,60641.8,3402156876.74
2024-10-03,BTC,60641.8,61478.71,59846.16,60746.35,3058499959.35
2024-10-04,BTC,60746.35,62480.52,60458.33,62094.06,2395319327.7
2024-10-05,BTC,62094.06,62377.77,61689.84,62059.19,625465514.89
2024-10-06,BTC,62059.19,62976.08,61815.61,62821.76,838451338.95
2024-10-07,BTC,62821.76,64458.38,62129.23,62209.84,2602786910.05
2024-10-08,BTC,62209.84,63185.68,61832.71,62129.17,2090901005.09
2024-10-09,BTC,62129.17,62513.84,60252.65,60585.22,2311387233.46
2024-10-10,BTC,60585.22,61251.26,58869.24,60280.38,2553922274.06
2024-10-11,BTC,60280.38,63418.56,60039.18,62517.42,2236421715.94
2024-10-12,BTC,62517.42,63469.71,62473.78,63197.03,987509499.19
2024-10-13,BTC,63197.03,63276.36,62036.49,62854.48,1051974824.5
2024-10-14,BTC,62854.48,66494.04,62438.82,66068.25,3279898050.67
2024-10-15,BTC,66068.25,67938.85,64791.36,67064.69,3442311150.59
2024-10-16,BTC,67064.69,68401.67,66752.45,67614.71,2841013476.69
2024-10-17,BTC,67614.71,67931.28,66643.91,67408.87,2154293295.5
2024-10-18,BTC,67408.87,69016.74,67167.07,68425.63,2516405877.34
2024-10-19,BTC,68425.63,68681.33,68009.42,68370.04,526753638.72
2024-10-20,BTC,68370.04,69385.31,68094.66,69020.94,824334290.12
2024-10-21,BTC,69020.94,69501.44,66811.42,67358.14,2480399716.7
2024-10-22,BTC,67358.14,67800.62,66540.7,67390.32,2184452853.61
2024-10-23,BTC,67390.32,67436.29,65171.54,66612.97,2154644447.87
2024-10-24,BTC,66612.97,68812.4,66456.7,68163.56,2144280257.66
2024-10-25,BTC,68163.56,68745.57,65510.53,66577.77,2952724943.71
2024-10-26,BTC,66577.77,67366.46,66343.25,67014.72,946447393.67
2024-10-27,BTC,67014.72,68254.55,66852.5,67945.14,818581011.16
2024-10-28,BTC,67945.14,70241.74,67541.0,69925.83,2902994091.1
2024-10-29,BTC,69925.83,73612.24,69725.05,72723.67,4194343293.57
2024-10-30,BTC,72723.67,72945.06,71408.4,72331.96,2769522546.26
2024-10-31,BTC,72331.96,72675.24,69585.02,70207.54,2794856636.84
2024-11-01,BTC,70207.54,71616.01,68755.75,69473.41,3429441961.46
2024-11-02,BTC,69473.41,69884.38,69006.88,69354.01,750733288.76
2024-11-03,BTC,69354.01,69364.8,67457.91,68747.04,2028670648.54
2024-11-04,BTC,68747.04,69453.56,66793.64,67811.95,2939056973.62
2024-11-05,BTC,67811.95,70540.03,67432.99,69378.09,3274519976.93
2024-11-06,BTC,69378.09,76482.2,69295.92,75643.57,8601347745.99
2024-11-07,BTC,75643.57,76963.92,74472.09,75922.41,4433063855.56
2024-11-08,BTC,75922.41,77289.29,75656.7,76562.31,3714364388.44
2024-11-09,BTC,76562.31,76949.29,75763.57,76716.41,1208160963.89
2024-11-10,BTC,76716.41,81520.53,76545.66,80429.43,4582398468.87
2024-11-11,BTC,80429.43,89644.7,80283.65,88758.31,8845679630.06
2024-11-12,BTC,88758.31,90006.57,85125.04,88040.54,10326697667.45
2024-11-13,BTC,88040.54,93479.86,86252.86,90498.51,11250681620.25
2024-11-14,BTC,90498.51,91817.29,86679.1,87334.19,7309565757.27
2024-11-15,BTC,87334.19,91897.76,87118.43,91058.92,6353615968.72
2024-11-16,BTC,91058.92,91810.87,90092.82,90630.94,2501576427.85
2024-11-17,BTC,90630.94,91436.45,88728.28,89877.16,2791320512.2
2024-11-18,BTC,89877.16,92649.98,87547.97,90514.83,6006522738.03
2024-11-19,BTC,90514.83,94056.9,90414.27,92418.48,5995386487.48
2024-11-20,BTC,92418.48,95056.1,91612.46,94379.92,6579886464.89
2024-11-21,BTC,94379.92,99056.4,94152.97,98436.25,8678686263.5
2024-11-22,BTC,98436.25,99772.99,97207.77,99010.89,7337283037.5
2024-11-23,BTC,99010.89,99023.88,97219.23,97765.04,2853544178.0
2024-11-24,BTC,97765.04,98670.34,95781.2,98018.2,2940396079.61
2024-11-25,BTC,98018.2,98974.51,92592.66,93019.38,6533804395.53
2024-11-26,BTC,93019.38,95007.52,90730.54,91903.89,7150066318.55
2024-11-27,BTC,91903.89,97373.56,91757.22,95957.51,4533983270.73
2024-11-28,BTC,95957.51,96672.28,94677.17,95670.41,2311939499.68
2024-11-29,BTC,95670.41,98735.69,95391.39,97510.92,3883366949.57
2024-11-30,BTC,97510.92,97514.26,96137.13,96473.51,1215861238.63
2024-12-01,BTC,96473.51,97896.77,95752.22,97276.47,1659820134.72
2024-12-02,BTC,97276.47,98219.29,94419.96,95859.75,5040855658.82
2024-12-03,BTC,95859.75,96304.02,93590.91,95928.37,5033493735.21
2024-12-04,BTC,95928.37,99226.36,94663.42,98751.87,5727735676.06
2024-12-05,BTC,98751.87,104028.51,91741.97,97053.82,12041439286.7
2024-12-06,BTC,97053.82,102088.57,96427.0,99897.97,5653979066.29
2024-12-07,BTC,99897.97,100578.8,99025.63,99926.38,1728102575.48
2024-12-08,BTC,99926.38,101430.6,98730.22,101189.81,1785051035.31
2024-12-09,BTC,101189.81,101290.02,94567.01,97338.34,6847958219.35
2024-12-10,BTC,97338.34,98316.66,94284.0,96657.88,6621616095.14
2024-12-11,BTC,96657.88,101979.09,95730.76,101203.07,5482015399.12
2024-12-12,BTC,101203.07,102598.04,99311.56,100041.98,4765401240.36
2024-12-13,BTC,100041.98,101947.1,99232.64,101429.78,3492131954.88
2024-12-14,BTC,101429.78,102653.76,100606.28,101402.95,1683710017.37
2024-12-15,BTC,101402.95,105140.47,101228.16,104424.54,2557994217.64
2024-12-16,BTC,104424.54,107829.08,103299.75,106089.2,6398449052.08
2024-12-17,BTC,106089.2,108369.13,105308.99,106140.14,4365460605.55
2024-12-18,BTC,106140.14,106502.15,99946.11,100147.26,7727995790.43
2024-12-19,BTC,100147.26,102767.84,95555.55,97381.1,8011759334.63
2024-12-20,BTC,97381.1,98131.87,92144.03,97769.49,8141536426.69
2024-12-21,BTC,97769.49,99529.45,96379.46,97223.39,2907358271.75
2024-12-22,BTC,97223.39,97387.01,94186.04,95098.66,2842280143.72
2024-12-23,BTC,95098.66,96428.13,92378.53,94771.64,5422281368.55
2024-12-24,BTC,94771.64,99439.54,93437.9,98606.93,3967574825.79
2024-12-25,BTC,98606.93,99484.75,97568.85,99356.06,2147049998.69
2024-12-26,BTC,99356.06,99888.75,95098.08,95680.19,3704007593.19
2024-12-27,BTC,95680.19,97351.17,93270.34,94170.09,4479654695.05
2024-12-28,BTC,94170.09,95542.25,94008.53,95140.15,1339743546.48
2024-12-29,BTC,95140.15,95175.67,92850.44,93564.85,1684134735.83
2024-12-30,BTC,93564.85,94910.24,91310.52,92646.21,5287498462.5
2024-12-31,BTC,92646.21,96139.7,91894.97,93391.98,3659994868.24
